participant_id,split,_STATE,SEQNO,target
46-2023005303,train,46.0,b'2023005303',0
50-2023001566,train,50.0,b'2023001566',0
01-2023002105,train,1.0,b'2023002105',0
55-2023012692,train,55.0,b'2023012692',0
09-2023002619,train,9.0,b'2023002619',0
22-2023002056,train,22.0,b'2023002056',0
39-2023005488,train,39.0,b'2023005488',0
44-2023004638,train,44.0,b'2023004638',0
48-2023005925,train,48.0,b'2023005925',0
12-2023009677,train,12.0,b'2023009677',0
23-2023005573,train,23.0,b'2023005573',0
06-2023002267,train,6.0,b'2023002267',0
41-2023006057,train,41.0,b'2023006057',0
10-2023001538,train,10.0,b'2023001538',0
26-2023005190,train,26.0,b'2023005190',0
08-2023001487,train,8.0,b'2023001487',0
20-2023001969,train,20.0,b'2023001969',0
16-2023000726,train,16.0,b'2023000726',0
06-2023004187,train,6.0,b'2023004187',0
23-2023008056,train,23.0,b'2023008056',0
27-2023006389,train,27.0,b'2023006389',0
41-2023000028,train,41.0,b'2023000028',0
40-2023003854,train,40.0,b'2023003854',0
25-2023004957,train,25.0,b'2023004957',0
09-2023006026,train,9.0,b'2023006026',0
04-2023011972,train,4.0,b'2023011972',0
51-2023000202,train,51.0,b'2023000202',0
12-2023005864,train,12.0,b'2023005864',0
19-2023002905,train,19.0,b'2023002905',0
48-2023008747,train,48.0,b'2023008747',0
49-2023010403,train,49.0,b'2023010403',0
22-2023000930,train,22.0,b'2023000930',0
32-2023000113,train,32.0,b'2023000113',0
72-2023003298,train,72.0,b'2023003298',0
09-2023008083,train,9.0,b'2023008083',0
27-2023010840,train,27.0,b'2023010840',0
17-2023004479,train,17.0,b'2023004479',0
38-2023005038,train,38.0,b'2023005038',0
37-2023001499,train,37.0,b'2023001499',0
08-2023004046,train,8.0,b'2023004046',0
46-2023001922,train,46.0,b'2023001922',0
41-2023005353,train,41.0,b'2023005353',0
49-2023002350,train,49.0,b'2023002350',0
53-2023026434,train,53.0,b'2023026434',0
25-2023008766,train,25.0,b'2023008766',0
53-2023020078,train,53.0,b'2023020078',0
16-2023002664,train,16.0,b'2023002664',0
28-2023002805,train,28.0,b'2023002805',0
08-2023007628,train,8.0,b'2023007628',0
55-2023006933,train,55.0,b'2023006933',0
06-2023003107,train,6.0,b'2023003107',0
15-2023000110,train,15.0,b'2023000110',0
48-2023002897,train,48.0,b'2023002897',0
49-2023005586,train,49.0,b'2023005586',0
49-2023007856,train,49.0,b'2023007856',0
34-2023008967,train,34.0,b'2023008967',0
53-2023000230,train,53.0,b'2023000230',0
06-2023010864,train,6.0,b'2023010864',0
66-2023001042,train,66.0,b'2023001042',0
51-2023003566,train,51.0,b'2023003566',0
09-2023008923,train,9.0,b'2023008923',0
38-2023001862,train,38.0,b'2023001862',0
28-2023001831,train,28.0,b'2023001831',0
01-2023004359,train,1.0,b'2023004359',0
18-2023004996,train,18.0,b'2023004996',0
22-2023005143,train,22.0,b'2023005143',0
38-2023005706,train,38.0,b'2023005706',0
39-2023005167,train,39.0,b'2023005167',0
53-2023016942,train,53.0,b'2023016942',0
36-2023014559,train,36.0,b'2023014559',0
37-2023000016,train,37.0,b'2023000016',0
18-2023006553,train,18.0,b'2023006553',0
78-2023001839,train,78.0,b'2023001839',0
34-2023005226,train,34.0,b'2023005226',0
09-2023009432,train,9.0,b'2023009432',0
44-2023005033,train,44.0,b'2023005033',0
38-2023003562,train,38.0,b'2023003562',0
31-2023010900,train,31.0,b'2023010900',0
66-2023001209,train,66.0,b'2023001209',0
22-2023002864,train,22.0,b'2023002864',0
53-2023012508,train,53.0,b'2023012508',0
41-2023002465,train,41.0,b'2023002465',0
46-2023004688,train,46.0,b'2023004688',0
56-2023003839,train,56.0,b'2023003839',0
04-2023009688,train,4.0,b'2023009688',0
19-2023005257,train,19.0,b'2023005257',0
36-2023014474,train,36.0,b'2023014474',0
53-2023023183,train,53.0,b'2023023183',0
49-2023003083,train,49.0,b'2023003083',0
39-2023005269,train,39.0,b'2023005269',0
15-2023002131,train,15.0,b'2023002131',0
34-2023003748,train,34.0,b'2023003748',0
31-2023008714,train,31.0,b'2023008714',0
18-2023004785,train,18.0,b'2023004785',0
25-2023004289,train,25.0,b'2023004289',0
24-2023014067,train,24.0,b'2023014067',0
17-2023002445,train,17.0,b'2023002445',0
26-2023006917,train,26.0,b'2023006917',0
38-2023005701,train,38.0,b'2023005701',0
53-2023016076,train,53.0,b'2023016076',0
22-2023002661,train,22.0,b'2023002661',0
46-2023002620,train,46.0,b'2023002620',0
31-2023007847,train,31.0,b'2023007847',0
08-2023003104,train,8.0,b'2023003104',0
30-2023000027,train,30.0,b'2023000027',0
35-2023001077,train,35.0,b'2023001077',0
24-2023007053,train,24.0,b'2023007053',0
30-2023006319,train,30.0,b'2023006319',0
04-2023009870,train,4.0,b'2023009870',0
06-2023011337,train,6.0,b'2023011337',0
33-2023006654,train,33.0,b'2023006654',0
49-2023006492,train,49.0,b'2023006492',0
44-2023004728,train,44.0,b'2023004728',0
41-2023002498,train,41.0,b'2023002498',0
16-2023004306,train,16.0,b'2023004306',0
04-2023002582,train,4.0,b'2023002582',0
49-2023009474,train,49.0,b'2023009474',0
31-2023002627,train,31.0,b'2023002627',0
15-2023005025,train,15.0,b'2023005025',1
23-2023007096,train,23.0,b'2023007096',0
23-2023008363,train,23.0,b'2023008363',0
50-2023005650,train,50.0,b'2023005650',0
12-2023004144,train,12.0,b'2023004144',0
34-2023006293,train,34.0,b'2023006293',0
51-2023004136,train,51.0,b'2023004136',0
05-2023002500,train,5.0,b'2023002500',0
36-2023007206,train,36.0,b'2023007206',0
51-2023006154,train,51.0,b'2023006154',0
27-2023012454,train,27.0,b'2023012454',0
41-2023002924,train,41.0,b'2023002924',0
31-2023003986,train,31.0,b'2023003986',0
53-2023019968,train,53.0,b'2023019968',0
12-2023012134,train,12.0,b'2023012134',0
09-2023001614,train,9.0,b'2023001614',0
08-2023005638,train,8.0,b'2023005638',0
25-2023003940,train,25.0,b'2023003940',0
48-2023006060,train,48.0,b'2023006060',0
29-2023004928,train,29.0,b'2023004928',0
09-2023003129,train,9.0,b'2023003129',0
16-2023006297,train,16.0,b'2023006297',0
22-2023003541,train,22.0,b'2023003541',0
53-2023014724,train,53.0,b'2023014724',0
29-2023006295,train,29.0,b'2023006295',0
29-2023002751,train,29.0,b'2023002751',0
27-2023004797,train,27.0,b'2023004797',0
06-2023009262,train,6.0,b'2023009262',0
34-2023003999,train,34.0,b'2023003999',0
36-2023016686,train,36.0,b'2023016686',0
27-2023011338,train,27.0,b'2023011338',0
24-2023006793,train,24.0,b'2023006793',0
46-2023005876,train,46.0,b'2023005876',0
36-2023010919,train,36.0,b'2023010919',0
06-2023009555,train,6.0,b'2023009555',0
54-2023000026,train,54.0,b'2023000026',0
33-2023005793,train,33.0,b'2023005793',0
45-2023006612,train,45.0,b'2023006612',0
05-2023002154,train,5.0,b'2023002154',0
12-2023011817,train,12.0,b'2023011817',0
44-2023004236,train,44.0,b'2023004236',0
06-2023009392,train,6.0,b'2023009392',0
17-2023003617,train,17.0,b'2023003617',0
36-2023004929,train,36.0,b'2023004929',0
06-2023009575,train,6.0,b'2023009575',0
29-2023005001,train,29.0,b'2023005001',0
54-2023003547,train,54.0,b'2023003547',0
25-2023001854,train,25.0,b'2023001854',0
37-2023003540,train,37.0,b'2023003540',0
39-2023008559,train,39.0,b'2023008559',1
24-2023010574,train,24.0,b'2023010574',0
12-2023009122,train,12.0,b'2023009122',0
20-2023003478,train,20.0,b'2023003478',0
06-2023007901,train,6.0,b'2023007901',0
23-2023009937,train,23.0,b'2023009937',0
46-2023002027,train,46.0,b'2023002027',0
08-2023002307,train,8.0,b'2023002307',0
41-2023004549,train,41.0,b'2023004549',0
15-2023003452,train,15.0,b'2023003452',0
08-2023000969,train,8.0,b'2023000969',0
53-2023006726,train,53.0,b'2023006726',0
53-2023016071,train,53.0,b'2023016071',0
04-2023011440,train,4.0,b'2023011440',0
24-2023017164,train,24.0,b'2023017164',0
55-2023011383,train,55.0,b'2023011383',0
44-2023001029,train,44.0,b'2023001029',0
45-2023009502,train,45.0,b'2023009502',0
16-2023002745,train,16.0,b'2023002745',0
23-2023004640,train,23.0,b'2023004640',0
72-2023001603,train,72.0,b'2023001603',0
20-2023004934,train,20.0,b'2023004934',0
17-2023001400,train,17.0,b'2023001400',0
27-2023007295,train,27.0,b'2023007295',0
09-2023007687,train,9.0,b'2023007687',0
56-2023002834,train,56.0,b'2023002834',0
56-2023002417,train,56.0,b'2023002417',0
38-2023003421,train,38.0,b'2023003421',0
09-2023003132,train,9.0,b'2023003132',0
25-2023005329,train,25.0,b'2023005329',0
06-2023004581,train,6.0,b'2023004581',0
23-2023000593,train,23.0,b'2023000593',0
31-2023007878,train,31.0,b'2023007878',0
36-2023004352,train,36.0,b'2023004352',0
15-2023002127,train,15.0,b'2023002127',0
22-2023002311,train,22.0,b'2023002311',0
04-2023002528,train,4.0,b'2023002528',0
49-2023004767,train,49.0,b'2023004767',0
18-2023003625,train,18.0,b'2023003625',0
30-2023005605,train,30.0,b'2023005605',0
17-2023002368,train,17.0,b'2023002368',0
48-2023000481,train,48.0,b'2023000481',0
29-2023000249,train,29.0,b'2023000249',0
30-2023004230,train,30.0,b'2023004230',0
72-2023002237,train,72.0,b'2023002237',0
29-2023006999,train,29.0,b'2023006999',0
41-2023001387,train,41.0,b'2023001387',0
41-2023004655,train,41.0,b'2023004655',0
06-2023006868,train,6.0,b'2023006868',0
01-2023002000,train,1.0,b'2023002000',0
25-2023006381,train,25.0,b'2023006381',0
29-2023000266,train,29.0,b'2023000266',0
20-2023009441,train,20.0,b'2023009441',0
54-2023002094,train,54.0,b'2023002094',0
29-2023001898,train,29.0,b'2023001898',0
16-2023003985,train,16.0,b'2023003985',0
49-2023007243,train,49.0,b'2023007243',0
48-2023003808,train,48.0,b'2023003808',0
20-2023005782,train,20.0,b'2023005782',0
04-2023010342,train,4.0,b'2023010342',0
53-2023000066,train,53.0,b'2023000066',0
01-2023002357,train,1.0,b'2023002357',0
19-2023002685,train,19.0,b'2023002685',0
18-2023006180,train,18.0,b'2023006180',0
34-2023009279,train,34.0,b'2023009279',0
27-2023006822,train,27.0,b'2023006822',0
33-2023004525,train,33.0,b'2023004525',0
48-2023009033,train,48.0,b'2023009033',0
05-2023003008,train,5.0,b'2023003008',0
12-2023013180,train,12.0,b'2023013180',0
19-2023008829,train,19.0,b'2023008829',0
34-2023007831,train,34.0,b'2023007831',0
16-2023003116,train,16.0,b'2023003116',0
04-2023005987,train,4.0,b'2023005987',0
18-2023008017,train,18.0,b'2023008017',0
08-2023004629,train,8.0,b'2023004629',0
50-2023003287,train,50.0,b'2023003287',0
31-2023006364,train,31.0,b'2023006364',0
18-2023008683,train,18.0,b'2023008683',0
13-2023005857,train,13.0,b'2023005857',0
19-2023008713,train,19.0,b'2023008713',0
39-2023009235,train,39.0,b'2023009235',0
45-2023005558,train,45.0,b'2023005558',0
39-2023013300,train,39.0,b'2023013300',0
49-2023002105,train,49.0,b'2023002105',0
31-2023003613,train,31.0,b'2023003613',0
36-2023003187,train,36.0,b'2023003187',0
53-2023025808,train,53.0,b'2023025808',0
51-2023005805,train,51.0,b'2023005805',0
36-2023010495,train,36.0,b'2023010495',0
30-2023003023,train,30.0,b'2023003023',0
30-2023003347,train,30.0,b'2023003347',0
49-2023010166,train,49.0,b'2023010166',0
25-2023007208,train,25.0,b'2023007208',0
12-2023004481,train,12.0,b'2023004481',0
55-2023000095,train,55.0,b'2023000095',0
49-2023005756,train,49.0,b'2023005756',0
36-2023008568,train,36.0,b'2023008568',0
53-2023007104,train,53.0,b'2023007104',0
08-2023003377,train,8.0,b'2023003377',0
41-2023001402,train,41.0,b'2023001402',0
17-2023005143,train,17.0,b'2023005143',0
18-2023003585,train,18.0,b'2023003585',0
38-2023005366,train,38.0,b'2023005366',0
27-2023003311,train,27.0,b'2023003311',0
53-2023011585,train,53.0,b'2023011585',0
10-2023002973,train,10.0,b'2023002973',0
34-2023003755,train,34.0,b'2023003755',0
12-2023007973,train,12.0,b'2023007973',0
31-2023009296,train,31.0,b'2023009296',0
31-2023003694,train,31.0,b'2023003694',0
49-2023002237,train,49.0,b'2023002237',0
48-2023009982,train,48.0,b'2023009982',0
54-2023003796,train,54.0,b'2023003796',0
27-2023012919,train,27.0,b'2023012919',0
53-2023015784,train,53.0,b'2023015784',0
22-2023001238,train,22.0,b'2023001238',0
56-2023004263,train,56.0,b'2023004263',0
36-2023000279,train,36.0,b'2023000279',0
23-2023010620,train,23.0,b'2023010620',0
56-2023003792,train,56.0,b'2023003792',0
36-2023003455,train,36.0,b'2023003455',0
34-2023007931,train,34.0,b'2023007931',0
12-2023007129,train,12.0,b'2023007129',0
49-2023007624,train,49.0,b'2023007624',0
51-2023000398,train,51.0,b'2023000398',0
09-2023007204,train,9.0,b'2023007204',0
33-2023004855,train,33.0,b'2023004855',0
30-2023004620,train,30.0,b'2023004620',0
55-2023009436,train,55.0,b'2023009436',0
41-2023004356,train,41.0,b'2023004356',0
46-2023003245,train,46.0,b'2023003245',0
40-2023005840,train,40.0,b'2023005840',0
53-2023015633,train,53.0,b'2023015633',0
38-2023003817,train,38.0,b'2023003817',0
53-2023019677,train,53.0,b'2023019677',0
02-2023001251,train,2.0,b'2023001251',0
12-2023008283,train,12.0,b'2023008283',0
36-2023000370,train,36.0,b'2023000370',0
24-2023005194,train,24.0,b'2023005194',0
31-2023007875,train,31.0,b'2023007875',0
13-2023007570,train,13.0,b'2023007570',0
16-2023002463,train,16.0,b'2023002463',0
13-2023003086,train,13.0,b'2023003086',0
36-2023010608,train,36.0,b'2023010608',0
46-2023004280,train,46.0,b'2023004280',0
51-2023000409,train,51.0,b'2023000409',0
53-2023008184,train,53.0,b'2023008184',0
02-2023005088,train,2.0,b'2023005088',0
50-2023001530,train,50.0,b'2023001530',0
23-2023010227,train,23.0,b'2023010227',0
16-2023004552,train,16.0,b'2023004552',0
29-2023006905,train,29.0,b'2023006905',0
17-2023004228,train,17.0,b'2023004228',0
31-2023012721,train,31.0,b'2023012721',0
11-2023001357,train,11.0,b'2023001357',0
18-2023006743,train,18.0,b'2023006743',0
18-2023004816,train,18.0,b'2023004816',0
25-2023002724,train,25.0,b'2023002724',0
36-2023005332,train,36.0,b'2023005332',0
36-2023003077,train,36.0,b'2023003077',0
12-2023012379,train,12.0,b'2023012379',0
38-2023003896,train,38.0,b'2023003896',0
12-2023004890,train,12.0,b'2023004890',0
40-2023003266,train,40.0,b'2023003266',0
39-2023005587,train,39.0,b'2023005587',0
24-2023011296,train,24.0,b'2023011296',0
27-2023000083,train,27.0,b'2023000083',0
49-2023006107,train,49.0,b'2023006107',0
40-2023005079,train,40.0,b'2023005079',0
37-2023003619,train,37.0,b'2023003619',0
12-2023005906,train,12.0,b'2023005906',0
19-2023003574,train,19.0,b'2023003574',0
24-2023012147,train,24.0,b'2023012147',0
26-2023003681,train,26.0,b'2023003681',0
20-2023006580,train,20.0,b'2023006580',0
06-2023005701,train,6.0,b'2023005701',0
09-2023004568,train,9.0,b'2023004568',0
48-2023006222,train,48.0,b'2023006222',0
16-2023002351,train,16.0,b'2023002351',0
26-2023009806,train,26.0,b'2023009806',0
41-2023003268,train,41.0,b'2023003268',0
06-2023006615,train,6.0,b'2023006615',0
08-2023002033,train,8.0,b'2023002033',0
27-2023007622,train,27.0,b'2023007622',0
27-2023008002,train,27.0,b'2023008002',0
27-2023013121,train,27.0,b'2023013121',0
02-2023004072,train,2.0,b'2023004072',0
35-2023002395,train,35.0,b'2023002395',0
55-2023004146,train,55.0,b'2023004146',0
06-2023009885,train,6.0,b'2023009885',0
13-2023003134,train,13.0,b'2023003134',0
36-2023006559,train,36.0,b'2023006559',0
13-2023006620,train,13.0,b'2023006620',0
53-2023000046,train,53.0,b'2023000046',0
27-2023009238,train,27.0,b'2023009238',0
36-2023010535,train,36.0,b'2023010535',0
15-2023000030,train,15.0,b'2023000030',0
51-2023006677,train,51.0,b'2023006677',0
28-2023001504,train,28.0,b'2023001504',0
20-2023009654,train,20.0,b'2023009654',0
48-2023008095,train,48.0,b'2023008095',0
25-2023003236,train,25.0,b'2023003236',0
26-2023002959,train,26.0,b'2023002959',0
53-2023015136,train,53.0,b'2023015136',0
37-2023003057,train,37.0,b'2023003057',0
40-2023002328,train,40.0,b'2023002328',0
02-2023003901,train,2.0,b'2023003901',0
05-2023002735,train,5.0,b'2023002735',0
55-2023010197,train,55.0,b'2023010197',0
02-2023001333,train,2.0,b'2023001333',0
53-2023024713,train,53.0,b'2023024713',0
56-2023002588,train,56.0,b'2023002588',0
22-2023001334,train,22.0,b'2023001334',0
05-2023002967,train,5.0,b'2023002967',0
24-2023008981,train,24.0,b'2023008981',0
25-2023009235,train,25.0,b'2023009235',0
17-2023002458,train,17.0,b'2023002458',0
56-2023004473,train,56.0,b'2023004473',0
36-2023016265,train,36.0,b'2023016265',0
18-2023009515,train,18.0,b'2023009515',0
10-2023001875,train,10.0,b'2023001875',0
16-2023006231,train,16.0,b'2023006231',0
26-2023004705,train,26.0,b'2023004705',0
19-2023005649,train,19.0,b'2023005649',0
34-2023009217,train,34.0,b'2023009217',0
12-2023009373,train,12.0,b'2023009373',0
53-2023022398,train,53.0,b'2023022398',0
04-2023003092,train,4.0,b'2023003092',0
53-2023007807,train,53.0,b'2023007807',0
26-2023005339,train,26.0,b'2023005339',0
01-2023000674,train,1.0,b'2023000674',0
54-2023003565,train,54.0,b'2023003565',0
51-2023005124,train,51.0,b'2023005124',1
20-2023002224,train,20.0,b'2023002224',0
54-2023004039,train,54.0,b'2023004039',0
04-2023003697,train,4.0,b'2023003697',0
35-2023002823,train,35.0,b'2023002823',0
06-2023007546,train,6.0,b'2023007546',0
50-2023003578,train,50.0,b'2023003578',0
31-2023008494,train,31.0,b'2023008494',0
56-2023000049,train,56.0,b'2023000049',0
36-2023008498,train,36.0,b'2023008498',0
34-2023008890,train,34.0,b'2023008890',0
04-2023002682,train,4.0,b'2023002682',0
41-2023001495,train,41.0,b'2023001495',0
30-2023004174,train,30.0,b'2023004174',0
31-2023005519,train,31.0,b'2023005519',0
27-2023014709,train,27.0,b'2023014709',0
44-2023002439,train,44.0,b'2023002439',0
26-2023006487,train,26.0,b'2023006487',0
28-2023003591,train,28.0,b'2023003591',0
15-2023002861,train,15.0,b'2023002861',0
51-2023004959,train,51.0,b'2023004959',0
06-2023010779,train,6.0,b'2023010779',0
10-2023002758,train,10.0,b'2023002758',0
34-2023005666,train,34.0,b'2023005666',0
09-2023007466,train,9.0,b'2023007466',0
48-2023005795,train,48.0,b'2023005795',0
48-2023008083,train,48.0,b'2023008083',0
39-2023009213,train,39.0,b'2023009213',1
27-2023003624,train,27.0,b'2023003624',0
40-2023002922,train,40.0,b'2023002922',0
06-2023007242,train,6.0,b'2023007242',0
13-2023004549,train,13.0,b'2023004549',0
53-2023015056,train,53.0,b'2023015056',0
38-2023003484,train,38.0,b'2023003484',0
47-2023004023,train,47.0,b'2023004023',0
08-2023001905,train,8.0,b'2023001905',0
34-2023006729,train,34.0,b'2023006729',0
47-2023002237,train,47.0,b'2023002237',0
56-2023003472,train,56.0,b'2023003472',0
20-2023006848,train,20.0,b'2023006848',0
53-2023015688,train,53.0,b'2023015688',0
19-2023006024,train,19.0,b'2023006024',0
31-2023011362,train,31.0,b'2023011362',0
24-2023009660,train,24.0,b'2023009660',0
36-2023016546,train,36.0,b'2023016546',0
49-2023003395,train,49.0,b'2023003395',0
55-2023011400,train,55.0,b'2023011400',0
36-2023016884,train,36.0,b'2023016884',0
49-2023010132,train,49.0,b'2023010132',0
27-2023016134,train,27.0,b'2023016134',0
25-2023001553,train,25.0,b'2023001553',0
36-2023003882,train,36.0,b'2023003882',0
49-2023010561,train,49.0,b'2023010561',0
17-2023003636,train,17.0,b'2023003636',0
48-2023008136,train,48.0,b'2023008136',0
41-2023005225,train,41.0,b'2023005225',0
08-2023003558,train,8.0,b'2023003558',0
28-2023003851,train,28.0,b'2023003851',0
12-2023004117,train,12.0,b'2023004117',0
06-2023011607,train,6.0,b'2023011607',0
31-2023004436,train,31.0,b'2023004436',0
50-2023004354,train,50.0,b'2023004354',0
49-2023011091,train,49.0,b'2023011091',0
39-2023007922,train,39.0,b'2023007922',0
41-2023005723,train,41.0,b'2023005723',0
12-2023006519,train,12.0,b'2023006519',0
