participant_id,split,_STATE,SEQNO,target
06-2023009152,train,6.0,b'2023009152',0
25-2023008401,train,25.0,b'2023008401',0
50-2023003059,train,50.0,b'2023003059',0
25-2023001375,train,25.0,b'2023001375',0
13-2023002561,train,13.0,b'2023002561',0
19-2023008779,train,19.0,b'2023008779',0
45-2023004198,train,45.0,b'2023004198',0
31-2023003675,train,31.0,b'2023003675',0
66-2023001547,train,66.0,b'2023001547',0
31-2023007986,train,31.0,b'2023007986',0
36-2023006756,train,36.0,b'2023006756',0
12-2023005958,train,12.0,b'2023005958',0
55-2023009161,train,55.0,b'2023009161',0
15-2023004827,train,15.0,b'2023004827',0
27-2023013953,train,27.0,b'2023013953',0
18-2023010135,train,18.0,b'2023010135',0
04-2023002924,train,4.0,b'2023002924',0
53-2023026286,train,53.0,b'2023026286',0
22-2023005335,train,22.0,b'2023005335',0
24-2023014832,train,24.0,b'2023014832',0
13-2023001674,train,13.0,b'2023001674',0
50-2023005023,train,50.0,b'2023005023',0
25-2023006384,train,25.0,b'2023006384',0
48-2023008631,train,48.0,b'2023008631',0
06-2023007074,train,6.0,b'2023007074',0
04-2023005352,train,4.0,b'2023005352',0
16-2023006381,train,16.0,b'2023006381',1
22-2023004365,train,22.0,b'2023004365',0
23-2023005830,train,23.0,b'2023005830',0
24-2023009175,train,24.0,b'2023009175',0
11-2023001170,train,11.0,b'2023001170',0
36-2023015978,train,36.0,b'2023015978',0
23-2023009995,train,23.0,b'2023009995',0
12-2023012097,train,12.0,b'2023012097',0
53-2023013039,train,53.0,b'2023013039',0
53-2023013700,train,53.0,b'2023013700',0
11-2023002213,train,11.0,b'2023002213',0
06-2023006223,train,6.0,b'2023006223',0
25-2023006645,train,25.0,b'2023006645',0
53-2023000540,train,53.0,b'2023000540',0
38-2023002269,train,38.0,b'2023002269',0
31-2023007090,train,31.0,b'2023007090',0
24-2023005060,train,24.0,b'2023005060',0
36-2023013549,train,36.0,b'2023013549',0
27-2023006195,train,27.0,b'2023006195',0
08-2023008756,train,8.0,b'2023008756',0
27-2023010951,train,27.0,b'2023010951',0
19-2023003221,train,19.0,b'2023003221',0
08-2023007387,train,8.0,b'2023007387',0
25-2023005640,train,25.0,b'2023005640',0
12-2023004923,train,12.0,b'2023004923',0
06-2023010361,train,6.0,b'2023010361',0
35-2023000066,train,35.0,b'2023000066',0
12-2023011476,train,12.0,b'2023011476',0
06-2023010659,train,6.0,b'2023010659',0
08-2023004070,train,8.0,b'2023004070',0
50-2023002510,train,50.0,b'2023002510',0
53-2023015644,train,53.0,b'2023015644',0
49-2023005616,train,49.0,b'2023005616',0
31-2023004661,train,31.0,b'2023004661',0
36-2023002779,train,36.0,b'2023002779',0
19-2023003712,train,19.0,b'2023003712',0
13-2023002600,train,13.0,b'2023002600',0
25-2023004132,train,25.0,b'2023004132',0
20-2023006743,train,20.0,b'2023006743',0
39-2023010403,train,39.0,b'2023010403',0
09-2023005377,train,9.0,b'2023005377',0
06-2023002887,train,6.0,b'2023002887',0
23-2023003845,train,23.0,b'2023003845',0
27-2023014355,train,27.0,b'2023014355',0
17-2023004057,train,17.0,b'2023004057',0
18-2023008980,train,18.0,b'2023008980',0
53-2023016504,train,53.0,b'2023016504',0
18-2023002680,train,18.0,b'2023002680',0
30-2023005246,train,30.0,b'2023005246',0
27-2023009206,train,27.0,b'2023009206',0
36-2023017267,train,36.0,b'2023017267',0
19-2023003799,train,19.0,b'2023003799',0
25-2023003275,train,25.0,b'2023003275',0
17-2023004744,train,17.0,b'2023004744',0
24-2023013514,train,24.0,b'2023013514',0
19-2023002457,train,19.0,b'2023002457',0
45-2023005155,train,45.0,b'2023005155',0
34-2023003375,train,34.0,b'2023003375',0
40-2023003108,train,40.0,b'2023003108',0
34-2023006454,train,34.0,b'2023006454',0
53-2023002316,train,53.0,b'2023002316',0
16-2023002272,train,16.0,b'2023002272',0
72-2023002748,train,72.0,b'2023002748',0
26-2023007269,train,26.0,b'2023007269',0
48-2023004308,train,48.0,b'2023004308',0
25-2023007666,train,25.0,b'2023007666',0
10-2023003066,train,10.0,b'2023003066',0
45-2023005575,train,45.0,b'2023005575',0
15-2023006269,train,15.0,b'2023006269',0
53-2023010639,train,53.0,b'2023010639',0
26-2023004833,train,26.0,b'2023004833',0
55-2023008362,train,55.0,b'2023008362',0
46-2023001662,train,46.0,b'2023001662',0
37-2023002403,train,37.0,b'2023002403',0
72-2023003836,train,72.0,b'2023003836',0
24-2023011112,train,24.0,b'2023011112',0
11-2023000951,train,11.0,b'2023000951',0
19-2023006542,train,19.0,b'2023006542',0
17-2023003543,train,17.0,b'2023003543',0
13-2023005918,train,13.0,b'2023005918',0
06-2023003086,train,6.0,b'2023003086',0
27-2023009099,train,27.0,b'2023009099',0
24-2023001016,train,24.0,b'2023001016',0
04-2023005000,train,4.0,b'2023005000',0
24-2023008597,train,24.0,b'2023008597',0
48-2023009902,train,48.0,b'2023009902',0
53-2023006649,train,53.0,b'2023006649',0
36-2023008080,train,36.0,b'2023008080',0
31-2023011210,train,31.0,b'2023011210',0
56-2023002929,train,56.0,b'2023002929',0
04-2023011962,train,4.0,b'2023011962',0
19-2023007347,train,19.0,b'2023007347',0
53-2023013602,train,53.0,b'2023013602',0
28-2023002052,train,28.0,b'2023002052',0
53-2023004965,train,53.0,b'2023004965',0
23-2023011569,train,23.0,b'2023011569',0
16-2023006672,train,16.0,b'2023006672',0
45-2023003019,train,45.0,b'2023003019',0
39-2023012098,train,39.0,b'2023012098',0
30-2023002633,train,30.0,b'2023002633',0
27-2023004725,train,27.0,b'2023004725',0
16-2023005343,train,16.0,b'2023005343',0
36-2023006178,train,36.0,b'2023006178',0
72-2023003557,train,72.0,b'2023003557',1
53-2023016063,train,53.0,b'2023016063',0
53-2023013621,train,53.0,b'2023013621',0
24-2023010526,train,24.0,b'2023010526',0
53-2023022978,train,53.0,b'2023022978',0
31-2023006547,train,31.0,b'2023006547',0
08-2023003805,train,8.0,b'2023003805',0
49-2023000263,train,49.0,b'2023000263',0
05-2023001665,train,5.0,b'2023001665',0
34-2023003860,train,34.0,b'2023003860',0
45-2023007015,train,45.0,b'2023007015',0
24-2023007289,train,24.0,b'2023007289',0
17-2023004100,train,17.0,b'2023004100',0
44-2023005525,train,44.0,b'2023005525',0
31-2023009997,train,31.0,b'2023009997',0
36-2023009480,train,36.0,b'2023009480',0
49-2023006865,train,49.0,b'2023006865',0
25-2023006958,train,25.0,b'2023006958',0
72-2023003664,train,72.0,b'2023003664',0
06-2023003657,train,6.0,b'2023003657',0
12-2023004603,train,12.0,b'2023004603',0
31-2023008327,train,31.0,b'2023008327',0
09-2023003842,train,9.0,b'2023003842',0
27-2023004141,train,27.0,b'2023004141',0
48-2023000928,train,48.0,b'2023000928',0
27-2023007390,train,27.0,b'2023007390',0
37-2023003727,train,37.0,b'2023003727',0
34-2023006750,train,34.0,b'2023006750',0
31-2023011963,train,31.0,b'2023011963',0
06-2023010929,train,6.0,b'2023010929',0
23-2023008167,train,23.0,b'2023008167',0
33-2023003892,train,33.0,b'2023003892',0
36-2023009615,train,36.0,b'2023009615',0
27-2023004972,train,27.0,b'2023004972',0
18-2023009700,train,18.0,b'2023009700',0
15-2023001941,train,15.0,b'2023001941',0
26-2023007913,train,26.0,b'2023007913',0
36-2023008955,train,36.0,b'2023008955',0
06-2023005988,train,6.0,b'2023005988',0
41-2023003453,train,41.0,b'2023003453',0
04-2023002695,train,4.0,b'2023002695',0
19-2023007687,train,19.0,b'2023007687',0
34-2023005252,train,34.0,b'2023005252',0
39-2023004227,train,39.0,b'2023004227',0
02-2023005105,train,2.0,b'2023005105',0
22-2023004828,train,22.0,b'2023004828',0
72-2023004342,train,72.0,b'2023004342',0
53-2023020410,train,53.0,b'2023020410',0
15-2023006406,train,15.0,b'2023006406',0
13-2023002626,train,13.0,b'2023002626',0
20-2023002650,train,20.0,b'2023002650',0
48-2023008710,train,48.0,b'2023008710',0
29-2023007018,train,29.0,b'2023007018',0
37-2023000004,train,37.0,b'2023000004',0
31-2023012357,train,31.0,b'2023012357',0
06-2023011234,train,6.0,b'2023011234',0
49-2023006124,train,49.0,b'2023006124',0
49-2023009180,train,49.0,b'2023009180',0
24-2023013625,train,24.0,b'2023013625',0
09-2023005408,train,9.0,b'2023005408',0
31-2023007375,train,31.0,b'2023007375',0
31-2023003358,train,31.0,b'2023003358',0
46-2023002398,train,46.0,b'2023002398',0
49-2023008759,train,49.0,b'2023008759',0
28-2023004066,train,28.0,b'2023004066',0
12-2023004615,train,12.0,b'2023004615',1
13-2023005294,train,13.0,b'2023005294',0
31-2023006453,train,31.0,b'2023006453',0
34-2023002942,train,34.0,b'2023002942',0
13-2023002747,train,13.0,b'2023002747',0
12-2023005013,train,12.0,b'2023005013',0
33-2023006212,train,33.0,b'2023006212',0
23-2023009499,train,23.0,b'2023009499',0
53-2023014858,train,53.0,b'2023014858',0
29-2023005479,train,29.0,b'2023005479',0
12-2023000058,train,12.0,b'2023000058',0
38-2023003191,train,38.0,b'2023003191',0
55-2023006109,train,55.0,b'2023006109',0
19-2023003153,train,19.0,b'2023003153',0
47-2023003445,train,47.0,b'2023003445',0
02-2023004536,train,2.0,b'2023004536',0
10-2023001368,train,10.0,b'2023001368',0
23-2023000011,train,23.0,b'2023000011',0
08-2023008018,train,8.0,b'2023008018',0
45-2023005977,train,45.0,b'2023005977',0
23-2023010715,train,23.0,b'2023010715',0
53-2023009581,train,53.0,b'2023009581',0
31-2023009156,train,31.0,b'2023009156',0
40-2023002473,train,40.0,b'2023002473',0
40-2023001893,train,40.0,b'2023001893',0
53-2023025376,train,53.0,b'2023025376',0
48-2023003011,train,48.0,b'2023003011',0
15-2023002724,train,15.0,b'2023002724',0
39-2023003629,train,39.0,b'2023003629',0
25-2023006002,train,25.0,b'2023006002',0
13-2023004276,train,13.0,b'2023004276',0
05-2023003420,train,5.0,b'2023003420',0
45-2023004911,train,45.0,b'2023004911',0
06-2023003383,train,6.0,b'2023003383',0
37-2023003076,train,37.0,b'2023003076',0
18-2023009733,train,18.0,b'2023009733',0
53-2023014376,train,53.0,b'2023014376',0
40-2023005774,train,40.0,b'2023005774',0
16-2023005563,train,16.0,b'2023005563',0
10-2023002806,train,10.0,b'2023002806',0
12-2023009685,train,12.0,b'2023009685',0
53-2023011253,train,53.0,b'2023011253',0
02-2023005181,train,2.0,b'2023005181',0
29-2023002500,train,29.0,b'2023002500',0
53-2023011171,train,53.0,b'2023011171',0
36-2023009432,train,36.0,b'2023009432',0
19-2023008300,train,19.0,b'2023008300',0
22-2023002065,train,22.0,b'2023002065',0
29-2023005673,train,29.0,b'2023005673',0
24-2023009938,train,24.0,b'2023009938',0
37-2023001906,train,37.0,b'2023001906',0
45-2023009461,train,45.0,b'2023009461',0
48-2023008825,train,48.0,b'2023008825',0
36-2023016793,train,36.0,b'2023016793',0
32-2023001699,train,32.0,b'2023001699',0
24-2023005631,train,24.0,b'2023005631',0
25-2023005323,train,25.0,b'2023005323',0
56-2023002115,train,56.0,b'2023002115',0
19-2023002142,train,19.0,b'2023002142',0
17-2023003689,train,17.0,b'2023003689',0
39-2023006144,train,39.0,b'2023006144',0
27-2023008338,train,27.0,b'2023008338',0
37-2023000140,train,37.0,b'2023000140',0
48-2023008964,train,48.0,b'2023008964',0
27-2023009562,train,27.0,b'2023009562',0
54-2023003178,train,54.0,b'2023003178',0
06-2023004045,train,6.0,b'2023004045',0
45-2023000242,train,45.0,b'2023000242',0
23-2023011927,train,23.0,b'2023011927',0
23-2023007318,train,23.0,b'2023007318',1
26-2023000007,train,26.0,b'2023000007',0
23-2023006559,train,23.0,b'2023006559',0
46-2023002932,train,46.0,b'2023002932',0
27-2023003645,train,27.0,b'2023003645',0
30-2023003395,train,30.0,b'2023003395',0
53-2023000422,train,53.0,b'2023000422',0
16-2023005855,train,16.0,b'2023005855',0
29-2023005030,train,29.0,b'2023005030',0
27-2023012637,train,27.0,b'2023012637',0
39-2023011813,train,39.0,b'2023011813',0
35-2023001886,train,35.0,b'2023001886',0
25-2023007204,train,25.0,b'2023007204',0
08-2023003776,train,8.0,b'2023003776',0
18-2023008070,train,18.0,b'2023008070',0
16-2023004325,train,16.0,b'2023004325',0
17-2023002663,train,17.0,b'2023002663',0
32-2023000075,train,32.0,b'2023000075',0
40-2023005054,train,40.0,b'2023005054',0
06-2023000001,train,6.0,b'2023000001',0
29-2023000264,train,29.0,b'2023000264',0
13-2023004418,train,13.0,b'2023004418',0
72-2023002597,train,72.0,b'2023002597',0
04-2023011191,train,4.0,b'2023011191',0
11-2023002349,train,11.0,b'2023002349',0
26-2023008601,train,26.0,b'2023008601',0
50-2023000001,train,50.0,b'2023000001',0
05-2023004875,train,5.0,b'2023004875',0
29-2023005081,train,29.0,b'2023005081',0
36-2023011917,train,36.0,b'2023011917',0
31-2023006837,train,31.0,b'2023006837',0
11-2023001680,train,11.0,b'2023001680',0
15-2023003197,train,15.0,b'2023003197',0
01-2023001048,train,1.0,b'2023001048',0
36-2023013398,train,36.0,b'2023013398',0
37-2023003287,train,37.0,b'2023003287',0
44-2023004020,train,44.0,b'2023004020',0
08-2023003697,train,8.0,b'2023003697',0
30-2023005025,train,30.0,b'2023005025',0
45-2023000123,train,45.0,b'2023000123',0
19-2023003836,train,19.0,b'2023003836',0
48-2023004203,train,48.0,b'2023004203',0
36-2023003418,train,36.0,b'2023003418',0
26-2023009169,train,26.0,b'2023009169',0
55-2023009857,train,55.0,b'2023009857',0
11-2023001096,train,11.0,b'2023001096',0
50-2023001521,train,50.0,b'2023001521',0
26-2023006939,train,26.0,b'2023006939',0
18-2023008756,train,18.0,b'2023008756',0
40-2023003125,train,40.0,b'2023003125',0
31-2023009953,train,31.0,b'2023009953',0
24-2023007755,train,24.0,b'2023007755',0
48-2023007981,train,48.0,b'2023007981',0
04-2023010174,train,4.0,b'2023010174',0
18-2023010110,train,18.0,b'2023010110',0
26-2023009823,train,26.0,b'2023009823',0
22-2023000036,train,22.0,b'2023000036',0
13-2023004498,train,13.0,b'2023004498',0
20-2023007530,train,20.0,b'2023007530',0
20-2023009212,train,20.0,b'2023009212',0
46-2023003412,train,46.0,b'2023003412',0
24-2023011753,train,24.0,b'2023011753',0
45-2023003964,train,45.0,b'2023003964',0
05-2023001474,train,5.0,b'2023001474',0
27-2023008717,train,27.0,b'2023008717',0
51-2023004223,train,51.0,b'2023004223',0
37-2023001414,train,37.0,b'2023001414',0
15-2023005125,train,15.0,b'2023005125',0
36-2023005802,train,36.0,b'2023005802',0
26-2023006200,train,26.0,b'2023006200',0
12-2023012456,train,12.0,b'2023012456',0
15-2023003148,train,15.0,b'2023003148',0
45-2023008186,train,45.0,b'2023008186',0
29-2023005482,train,29.0,b'2023005482',0
16-2023004554,train,16.0,b'2023004554',0
55-2023010174,train,55.0,b'2023010174',0
16-2023006705,train,16.0,b'2023006705',0
51-2023004524,train,51.0,b'2023004524',0
20-2023008634,train,20.0,b'2023008634',0
39-2023005954,train,39.0,b'2023005954',0
41-2023004533,train,41.0,b'2023004533',0
53-2023025165,train,53.0,b'2023025165',0
27-2023005658,train,27.0,b'2023005658',0
41-2023005923,train,41.0,b'2023005923',0
17-2023004360,train,17.0,b'2023004360',0
25-2023002505,train,25.0,b'2023002505',0
08-2023007366,train,8.0,b'2023007366',0
26-2023009834,train,26.0,b'2023009834',0
20-2023003581,train,20.0,b'2023003581',0
24-2023008786,train,24.0,b'2023008786',0
20-2023006191,train,20.0,b'2023006191',0
25-2023007030,train,25.0,b'2023007030',0
44-2023004989,train,44.0,b'2023004989',0
06-2023004706,train,6.0,b'2023004706',0
40-2023002819,train,40.0,b'2023002819',0
55-2023010285,train,55.0,b'2023010285',0
48-2023005639,train,48.0,b'2023005639',0
35-2023001130,train,35.0,b'2023001130',0
44-2023002714,train,44.0,b'2023002714',0
24-2023010618,train,24.0,b'2023010618',0
26-2023009521,train,26.0,b'2023009521',0
53-2023007911,train,53.0,b'2023007911',0
19-2023008356,train,19.0,b'2023008356',0
72-2023004593,train,72.0,b'2023004593',0
11-2023000872,train,11.0,b'2023000872',0
02-2023001420,train,2.0,b'2023001420',0
04-2023009623,train,4.0,b'2023009623',0
10-2023002182,train,10.0,b'2023002182',0
34-2023002927,train,34.0,b'2023002927',0
48-2023003718,train,48.0,b'2023003718',0
06-2023011201,train,6.0,b'2023011201',0
50-2023003464,train,50.0,b'2023003464',0
18-2023007553,train,18.0,b'2023007553',0
13-2023006913,train,13.0,b'2023006913',0
32-2023001673,train,32.0,b'2023001673',0
09-2023006787,train,9.0,b'2023006787',0
41-2023001521,train,41.0,b'2023001521',0
24-2023017102,train,24.0,b'2023017102',0
31-2023005746,train,31.0,b'2023005746',0
51-2023003758,train,51.0,b'2023003758',0
06-2023009229,train,6.0,b'2023009229',0
39-2023003302,train,39.0,b'2023003302',0
13-2023005542,train,13.0,b'2023005542',0
15-2023005341,train,15.0,b'2023005341',0
53-2023021272,train,53.0,b'2023021272',0
29-2023001490,train,29.0,b'2023001490',0
44-2023003514,train,44.0,b'2023003514',0
38-2023003555,train,38.0,b'2023003555',0
16-2023006314,train,16.0,b'2023006314',0
47-2023003956,train,47.0,b'2023003956',0
53-2023020971,train,53.0,b'2023020971',0
08-2023002730,train,8.0,b'2023002730',0
27-2023007997,train,27.0,b'2023007997',0
44-2023001936,train,44.0,b'2023001936',0
17-2023002636,train,17.0,b'2023002636',0
39-2023008167,train,39.0,b'2023008167',0
11-2023002525,train,11.0,b'2023002525',0
16-2023001249,train,16.0,b'2023001249',0
53-2023017947,train,53.0,b'2023017947',0
01-2023002740,train,1.0,b'2023002740',0
48-2023000014,train,48.0,b'2023000014',0
24-2023010894,train,24.0,b'2023010894',0
01-2023003863,train,1.0,b'2023003863',0
41-2023005726,train,41.0,b'2023005726',0
18-2023010758,train,18.0,b'2023010758',0
48-2023004342,train,48.0,b'2023004342',0
56-2023002061,train,56.0,b'2023002061',0
15-2023007801,train,15.0,b'2023007801',0
23-2023012036,train,23.0,b'2023012036',0
19-2023007744,train,19.0,b'2023007744',0
48-2023000925,train,48.0,b'2023000925',0
19-2023002673,train,19.0,b'2023002673',0
37-2023003961,train,37.0,b'2023003961',0
06-2023008610,train,6.0,b'2023008610',0
16-2023004587,train,16.0,b'2023004587',0
36-2023010256,train,36.0,b'2023010256',0
53-2023025082,train,53.0,b'2023025082',0
19-2023001804,train,19.0,b'2023001804',0
18-2023007363,train,18.0,b'2023007363',0
48-2023000557,train,48.0,b'2023000557',0
05-2023001604,train,5.0,b'2023001604',0
31-2023007445,train,31.0,b'2023007445',0
28-2023001752,train,28.0,b'2023001752',0
17-2023001178,train,17.0,b'2023001178',0
17-2023005043,train,17.0,b'2023005043',0
06-2023005746,train,6.0,b'2023005746',0
40-2023004731,train,40.0,b'2023004731',0
15-2023004908,train,15.0,b'2023004908',0
08-2023006930,train,8.0,b'2023006930',0
49-2023005157,train,49.0,b'2023005157',0
22-2023002866,train,22.0,b'2023002866',0
12-2023006907,train,12.0,b'2023006907',0
45-2023006043,train,45.0,b'2023006043',0
31-2023006585,train,31.0,b'2023006585',0
18-2023010280,train,18.0,b'2023010280',0
53-2023023832,train,53.0,b'2023023832',0
53-2023011942,train,53.0,b'2023011942',0
29-2023004318,train,29.0,b'2023004318',0
29-2023006955,train,29.0,b'2023006955',0
31-2023005757,train,31.0,b'2023005757',0
53-2023018573,train,53.0,b'2023018573',0
36-2023016776,train,36.0,b'2023016776',0
24-2023010820,train,24.0,b'2023010820',0
19-2023003271,train,19.0,b'2023003271',0
27-2023003501,train,27.0,b'2023003501',0
08-2023008356,train,8.0,b'2023008356',0
09-2023005287,train,9.0,b'2023005287',0
36-2023010935,train,36.0,b'2023010935',0
04-2023005569,train,4.0,b'2023005569',0
53-2023018052,train,53.0,b'2023018052',0
12-2023008659,train,12.0,b'2023008659',0
53-2023005827,train,53.0,b'2023005827',0
16-2023006446,train,16.0,b'2023006446',0
19-2023001674,train,19.0,b'2023001674',0
18-2023007549,train,18.0,b'2023007549',0
15-2023006992,train,15.0,b'2023006992',0
44-2023004705,train,44.0,b'2023004705',0
08-2023003383,train,8.0,b'2023003383',0
17-2023002278,train,17.0,b'2023002278',0
11-2023001319,train,11.0,b'2023001319',0
25-2023006187,train,25.0,b'2023006187',0
16-2023006005,train,16.0,b'2023006005',0
31-2023010409,train,31.0,b'2023010409',0
31-2023001166,train,31.0,b'2023001166',0
